Name,Price,Category,Subcategory,Store_Name,Year,Month,Day,Standardised price per unit,Unit_each,Unit_kg,Unit_litre,Discount price
Vocation Brewery Crush Hour,6.5,drinks,beer_cider,Waitrose,2024,11,19,4.93,0.0,0.0,1.0,
Wiper and True Sundance IPA,3.25,drinks,beer_cider,Waitrose,2024,11,19,7.39,0.0,0.0,1.0,
And Union Saturday Unfiltered Lager,1.85,drinks,beer_cider,Waitrose,2024,11,19,5.61,0.0,0.0,1.0,
Wiper and True Pale Ale Kaleidoscope,3.25,drinks,beer_cider,Waitrose,2024,11,19,7.39,0.0,0.0,1.0,
Brooklyn Stonewall IPA Cans,7.0,drinks,beer_cider,Waitrose,2024,11,19,5.31,0.0,0.0,1.0,
Beavertown Bloody ' Ell,3.5,drinks,beer_cider,Waitrose,2024,11,19,7.96,0.0,0.0,1.0,
Elgoods Warrior,2.1,drinks,beer_cider,Waitrose,2024,11,19,4.2,0.0,0.0,1.0,
Classic Beers,12.0,drinks,beer_cider,Waitrose,2024,11,19,4.0,0.0,0.0,1.0,
Brewdog Gluten Free Punk IPA,6.55,drinks,beer_cider,Waitrose,2024,11,19,4.97,0.0,0.0,1.0,
Blue Moon,6.75,drinks,beer_cider,Waitrose,2024,11,19,5.12,0.0,0.0,1.0,
Beavertown Gamma Ray American Pale Ale,8.0,drinks,beer_cider,Waitrose,2024,11,19,6.07,0.0,0.0,1.0,
St Peter's Gold Suffolk,2.25,drinks,beer_cider,Waitrose,2024,11,19,4.5,0.0,0.0,1.0,
Corona Extra,7.25,drinks,beer_cider,Waitrose,2024,11,19,3.67,0.0,0.0,1.0,
Vault City Brewing Rhubarb & Custard,3.0,drinks,beer_cider,Waitrose,2024,11,19,6.82,0.0,0.0,1.0,
Jubel Beer Cut With Peach,6.75,drinks,beer_cider,Waitrose,2024,11,19,5.12,0.0,0.0,1.0,
Rosa Blanca,2.5,drinks,beer_cider,Waitrose,2024,11,19,3.79,0.0,0.0,1.0,
Cruzcampo Sevilla Lager Beer Can x4 Multipack,6.0,drinks,beer_cider,Waitrose,2024,11,19,3.41,0.0,0.0,1.0,
Camden Pale Ale,6.75,drinks,beer_cider,Waitrose,2024,11,19,5.12,0.0,0.0,1.0,
Brewdog Shore Leave,6.0,drinks,beer_cider,Waitrose,2024,11,19,3.41,0.0,0.0,1.0,
1664 Blanc Lager Bottles,18.0,drinks,beer_cider,Waitrose,2024,11,19,4.55,0.0,0.0,1.0,
Daura Damm Gluten Free,2.25,drinks,beer_cider,Waitrose,2024,11,19,6.82,0.0,0.0,1.0,
Brewdog Elvis Juice,6.5,drinks,beer_cider,Waitrose,2024,11,19,4.93,0.0,0.0,1.0,
Level Head Session IPA,6.25,drinks,beer_cider,Waitrose,2024,11,19,4.74,0.0,0.0,1.0,
Budweiser,4.5,drinks,beer_cider,Waitrose,2024,11,19,3.75,0.0,0.0,1.0,
Mad Squirrel Roadkill New England IPA,3.75,drinks,beer_cider,Waitrose,2024,11,19,8.53,0.0,0.0,1.0,
Renegade Brewery Good Old Boy Berkshire,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Camden Pale Ale,2.0,drinks,beer_cider,Waitrose,2024,11,19,6.07,0.0,0.0,1.0,
Lost and Grounded Keller Pils Bristol,3.0,drinks,beer_cider,Waitrose,2024,11,19,6.82,0.0,0.0,1.0,
Estrella Galicia,6.25,drinks,beer_cider,Waitrose,2024,11,19,4.74,0.0,0.0,1.0,
Woodforde's Volt IPA,2.0,drinks,beer_cider,Waitrose,2024,11,19,4.0,0.0,0.0,1.0,
Toast Grassroots Pale Ale,2.15,drinks,beer_cider,Waitrose,2024,11,19,6.52,0.0,0.0,1.0,
And Union Friday IPA Germany,1.85,drinks,beer_cider,Waitrose,2024,11,19,5.61,0.0,0.0,1.0,
St. Peter's Plum Porter,2.25,drinks,beer_cider,Waitrose,2024,11,19,4.5,0.0,0.0,1.0,
Tiny Rebel Clwb Tropica Tropical IPA,8.0,drinks,beer_cider,Waitrose,2024,11,19,6.07,0.0,0.0,1.0,
Northern Monk Faith Hazy Pale Ale,5.75,drinks,beer_cider,Waitrose,2024,11,19,4.36,0.0,0.0,1.0,
Siren Broken Dream Nitro Breakfast Stout,3.0,drinks,beer_cider,Waitrose,2024,11,19,6.82,0.0,0.0,1.0,
Kriek Boon Cherry Lambic Belgium,3.5,drinks,beer_cider,Waitrose,2024,11,19,9.34,0.0,0.0,1.0,
Beavertown Lupuloid IPA,3.75,drinks,beer_cider,Waitrose,2024,11,19,8.53,0.0,0.0,1.0,
Brewdog Wingman,3.0,drinks,beer_cider,Waitrose,2024,11,19,6.82,0.0,0.0,1.0,
Greene King Abbot Ale England,2.25,drinks,beer_cider,Waitrose,2024,11,19,4.5,0.0,0.0,1.0,
Dark Star Brewing Co. American Pale Ale 4.7% Beer,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Mad Squirrel Aztec Mountain IPA,3.75,drinks,beer_cider,Waitrose,2024,11,19,8.53,0.0,0.0,1.0,
Camden Eazy IPA,6.75,drinks,beer_cider,Waitrose,2024,11,19,5.12,0.0,0.0,1.0,
1664 Biere Lager Cans,13.0,drinks,beer_cider,Waitrose,2024,11,19,2.96,0.0,0.0,1.0,
Brewdog Wingman,5.5,drinks,beer_cider,Waitrose,2024,11,19,4.17,0.0,0.0,1.0,
Brooklyn Pilsner Lager Bottle,2.5,drinks,beer_cider,Waitrose,2024,11,19,3.79,0.0,0.0,1.0,
Vocation Brewery Aoraki DIPA,4.0,drinks,beer_cider,Waitrose,2024,11,19,9.1,0.0,0.0,1.0,
Beavertown Satellite Supper Session,6.5,drinks,beer_cider,Waitrose,2024,11,19,4.93,0.0,0.0,1.0,
Sapporo Premium Beer,3.25,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Rosa Blanca Cans,4.5,drinks,beer_cider,Waitrose,2024,11,19,2.56,0.0,0.0,1.0,
Hobgoblin Session IPA Cans,5.0,drinks,beer_cider,Waitrose,2024,11,19,2.85,0.0,0.0,1.0,
Brewdog Hazy Jane,3.0,drinks,beer_cider,Waitrose,2024,11,19,6.82,0.0,0.0,1.0,
Brewdog Triple Hazy,4.25,drinks,beer_cider,Waitrose,2024,11,19,9.66,0.0,0.0,1.0,
Old Golden Hen Bottle,2.25,drinks,beer_cider,Waitrose,2024,11,19,4.5,0.0,0.0,1.0,
Budweiser,15.0,drinks,beer_cider,Waitrose,2024,11,19,3.34,0.0,0.0,1.0,
Golden Beers,12.0,drinks,beer_cider,Waitrose,2024,11,19,4.0,0.0,0.0,1.0,
Beavertown Lunar Haze IPA,7.75,drinks,beer_cider,Waitrose,2024,11,19,5.88,0.0,0.0,1.0,
Menabrea,6.25,drinks,beer_cider,Waitrose,2024,11,19,4.74,0.0,0.0,1.0,
Northern Monk Heathen Hazy IPA,4.25,drinks,beer_cider,Waitrose,2024,11,19,9.66,0.0,0.0,1.0,
Camden Stout Cans,6.75,drinks,beer_cider,Waitrose,2024,11,19,3.84,0.0,0.0,1.0,
Outland West Coast IPA,3.25,drinks,beer_cider,Waitrose,2024,11,19,7.39,0.0,0.0,1.0,
Woodforde's Bure Gold,2.0,drinks,beer_cider,Waitrose,2024,11,19,4.0,0.0,0.0,1.0,
Old Speckled Hen,12.5,drinks,beer_cider,Waitrose,2024,11,19,2.85,0.0,0.0,1.0,
Tribute Cornish Pale Ale,10.75,drinks,beer_cider,Waitrose,2024,11,19,2.45,0.0,0.0,1.0,
Brixton Brewery Reliance Pale Ale Can x4 Multipack,5.5,drinks,beer_cider,Waitrose,2024,11,19,4.17,0.0,0.0,1.0,
Wild Beer Pogo Passionfruit Pale Ale,2.2,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Beavertown Satellite Super Session IPA,1.75,drinks,beer_cider,Waitrose,2024,11,19,5.31,0.0,0.0,1.0,
Angelo Poretti Lager Bottle,2.5,drinks,beer_cider,Waitrose,2024,11,19,3.79,0.0,0.0,1.0,
Peroni Nastro Azzurro Stile Capri Beer Lager Bottles,3.5,drinks,beer_cider,Waitrose,2024,11,19,3.54,0.0,0.0,1.0,
Beavertown Neck Oil London,2.25,drinks,beer_cider,Waitrose,2024,11,19,6.82,0.0,0.0,1.0,
Two Tribes Dream Factory Pale Ale,2.25,drinks,beer_cider,Waitrose,2024,11,19,6.82,0.0,0.0,1.0,
Brewdog Punk IPA,6.5,drinks,beer_cider,Waitrose,2024,11,19,4.93,0.0,0.0,1.0,
Lost and Grounded Wanna Go to the Sun Pale Ale,3.25,drinks,beer_cider,Waitrose,2024,11,19,7.39,0.0,0.0,1.0,
Fourpure Hazy Pale Ale,6.0,drinks,beer_cider,Waitrose,2024,11,19,4.55,0.0,0.0,1.0,
Peroni Capri,13.0,drinks,beer_cider,Waitrose,2024,11,19,3.94,0.0,0.0,1.0,
Badger Modern Classics,12.0,drinks,beer_cider,Waitrose,2024,11,19,4.0,0.0,0.0,1.0,
Elgoods Cambridge Bitter England,2.1,drinks,beer_cider,Waitrose,2024,11,19,4.2,0.0,0.0,1.0,
Camden Hells Lager,6.75,drinks,beer_cider,Waitrose,2024,11,19,5.12,0.0,0.0,1.0,
Beavertown Spresso Stout,3.25,drinks,beer_cider,Waitrose,2024,11,19,7.39,0.0,0.0,1.0,
Beavertown Sun God Tropical IPA,3.75,drinks,beer_cider,Waitrose,2024,11,19,8.53,0.0,0.0,1.0,
Brewdog Post Punk IPA,6.5,drinks,beer_cider,Waitrose,2024,11,19,4.93,0.0,0.0,1.0,
Brewdog Hazy Jane,17.0,drinks,beer_cider,Waitrose,2024,11,19,4.3,0.0,0.0,1.0,
Birra Moretti Sale Di Mare Unfiltered Lager Beer Bottle x4 Multipack,6.0,drinks,beer_cider,Waitrose,2024,11,19,4.55,0.0,0.0,1.0,
St. Austell Brewery Proper Job,6.5,drinks,beer_cider,Waitrose,2024,11,19,3.7,0.0,0.0,1.0,
Estrella Damm,2.8,drinks,beer_cider,Waitrose,2024,11,19,4.25,0.0,0.0,1.0,
Northern Monk Faith Hazy Pale Ale,2.75,drinks,beer_cider,Waitrose,2024,11,19,6.25,0.0,0.0,1.0,
1664 Blanc Lager Bottles,7.0,drinks,beer_cider,Waitrose,2024,11,19,5.31,0.0,0.0,1.0,
St. Austell Brewery Tribute Cornwall,6.5,drinks,beer_cider,Waitrose,2024,11,19,3.25,0.0,0.0,1.0,
Madri,2.5,drinks,beer_cider,Waitrose,2024,11,19,3.79,0.0,0.0,1.0,
Bitburger Premium Pils,6.5,drinks,beer_cider,Waitrose,2024,11,19,3.25,0.0,0.0,1.0,
Jubel Beer Cut With Grapefruit,2.1,drinks,beer_cider,Waitrose,2024,11,19,6.37,0.0,0.0,1.0,
Magic Rock Brewing Dark Arts Surreal Stout,2.85,drinks,beer_cider,Waitrose,2024,11,19,6.48,0.0,0.0,1.0,
Brewdog Punk IPA,3.0,drinks,beer_cider,Waitrose,2024,11,19,6.82,0.0,0.0,1.0,
Brewdog Black Heart Stout,5.5,drinks,beer_cider,Waitrose,2024,11,19,3.13,0.0,0.0,1.0,
Ice Breaker Pale Ale,6.5,drinks,beer_cider,Waitrose,2024,11,19,3.7,0.0,0.0,1.0,
Meantime Anytime IPA 4.7% Beer Multipack Can,6.85,drinks,beer_cider,Waitrose,2024,11,19,5.19,0.0,0.0,1.0,
And Union Wednesday Wheat Beer Germany,1.85,drinks,beer_cider,Waitrose,2024,11,19,5.61,0.0,0.0,1.0,
Brewgooder Mixed Pack,6.5,drinks,beer_cider,Waitrose,2024,11,19,4.93,0.0,0.0,1.0,
Lost & Grounded Helles Lager Beer,3.0,drinks,beer_cider,Waitrose,2024,11,19,6.82,0.0,0.0,1.0,
Brewdog Lost Lager,5.75,drinks,beer_cider,Waitrose,2024,11,19,3.27,0.0,0.0,1.0,
Jubel Beer Cut With Peach,2.1,drinks,beer_cider,Waitrose,2024,11,19,6.37,0.0,0.0,1.0,
The Wild Beer Co Everstone Hazy New Zealand IPA,2.6,drinks,beer_cider,Waitrose,2024,11,19,5.91,0.0,0.0,1.0,
Innis & Gunn Caribbean Rum Cask Scotland,1.75,drinks,beer_cider,Waitrose,2024,11,19,5.31,0.0,0.0,1.0,
Small Beer Pale Ale Bottles,12.95,drinks,beer_cider,Waitrose,2024,11,19,6.17,0.0,0.0,1.0,
Camden Hells Lager,2.0,drinks,beer_cider,Waitrose,2024,11,19,6.07,0.0,0.0,1.0,
Kona Big Wave Golden Ale,2.25,drinks,beer_cider,Waitrose,2024,11,19,6.34,0.0,0.0,1.0,
Adnams Ease Up IPA England,2.15,drinks,beer_cider,Waitrose,2024,11,19,4.3,0.0,0.0,1.0,
Under The Sun Hazy Pale Ale,2.2,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Adnams Lighthouse Beer,2.15,drinks,beer_cider,Waitrose,2024,11,19,4.3,0.0,0.0,1.0,
Empress Premium Lager,2.3,drinks,beer_cider,Waitrose,2024,11,19,6.97,0.0,0.0,1.0,
Heineken Premium Lager Beer Bottle Large,2.5,drinks,beer_cider,Waitrose,2024,11,19,3.85,0.0,0.0,1.0,
Schofferhofer Grapefruit,2.2,drinks,beer_cider,Waitrose,2024,11,19,4.4,0.0,0.0,1.0,
Poretti Lager Cans,4.0,drinks,beer_cider,Waitrose,2024,11,19,2.28,0.0,0.0,1.0,
Doom Bar Amber Ale,12.5,drinks,beer_cider,Waitrose,2024,11,19,2.85,0.0,0.0,1.0,
Wiper and True Espresso Martini Shake,3.25,drinks,beer_cider,Waitrose,2024,11,19,7.39,0.0,0.0,1.0,
Double-Barrelled Kitchen Disco IPA,3.5,drinks,beer_cider,Waitrose,2024,11,19,7.96,0.0,0.0,1.0,
Hobgoblin Gold Ale Can Beer Multipack,5.0,drinks,beer_cider,Waitrose,2024,11,19,2.85,0.0,0.0,1.0,
Lowrise Lager,2.2,drinks,beer_cider,Waitrose,2024,11,19,6.67,0.0,0.0,1.0,
Thornbridge Cocoa Wonderland,3.5,drinks,beer_cider,Waitrose,2024,11,19,7.96,0.0,0.0,1.0,
Tripel Karmeliet Belgium,3.5,drinks,beer_cider,Waitrose,2024,11,19,10.61,0.0,0.0,1.0,
Hawkshead Windermere Pale Ale,1.75,drinks,beer_cider,Waitrose,2024,11,19,3.5,0.0,0.0,1.0,
Beer52 Hoppy Beers Mixed Pack,7.5,drinks,beer_cider,Waitrose,2024,11,19,5.69,0.0,0.0,1.0,
Siren Juice Krush IPA,3.0,drinks,beer_cider,Waitrose,2024,11,19,6.82,0.0,0.0,1.0,
Stella Artois Cans,6.75,drinks,beer_cider,Waitrose,2024,11,19,2.98,0.0,0.0,1.0,
Brooklyn Pilsner Cans,6.0,drinks,beer_cider,Waitrose,2024,11,19,3.41,0.0,0.0,1.0,
Outland India Pale Lager,3.25,drinks,beer_cider,Waitrose,2024,11,19,7.39,0.0,0.0,1.0,
Elgood's Black Dog,2.1,drinks,beer_cider,Waitrose,2024,11,19,4.2,0.0,0.0,1.0,
Woodforde's Nelson's Bitter England,2.0,drinks,beer_cider,Waitrose,2024,11,19,4.0,0.0,0.0,1.0,
Guinness Original Extra Stout Beer Bottle,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
John Smith's Extra Smooth Ale Can x4 Multipack,5.25,drinks,beer_cider,Waitrose,2024,11,19,2.99,0.0,0.0,1.0,
Oakham Ales JHB,2.25,drinks,beer_cider,Waitrose,2024,11,19,4.5,0.0,0.0,1.0,
Old Mout Cider Pineapple & Raspberry Bottle Large,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Old Mout Cider Kiwi & Lime Bottle Large,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Strongbow Dark Fruit Cider Can x4 Multipack,6.0,drinks,beer_cider,Waitrose,2024,11,19,3.41,0.0,0.0,1.0,
Waitrose Low Alcohol Cider,1.7,drinks,beer_cider,Waitrose,2024,11,19,3.4,0.0,0.0,1.0,
Henney's Dry Cider Herefordshire,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
No.1 English Vintage Cider Herefordshire,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Aspall Suffolk Draught Cyder,2.85,drinks,beer_cider,Waitrose,2024,11,19,5.7,0.0,0.0,1.0,
Aspall Premier Cru Sparkling Cyder Suffolk,2.85,drinks,beer_cider,Waitrose,2024,11,19,5.7,0.0,0.0,1.0,
Cornish Orchards Golden Cider 5.0% Single Bottle,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Hawkstone Cider,2.95,drinks,beer_cider,Waitrose,2024,11,19,5.9,0.0,0.0,1.0,
Galipette Non-Alcoholic Cider 0% ABV,1.85,drinks,beer_cider,Waitrose,2024,11,19,5.61,0.0,0.0,1.0,
Henry Westons Vintage Sparkling Cider,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Waitrose Traditional Farmhouse Cider Dry,4.5,drinks,beer_cider,Waitrose,2024,11,19,2.25,0.0,0.0,1.0,
Henry Westons Organic Cider,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Dunkerton's Black Fox Sparkling Cider Herefordshire,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Thatchers Gold Cider,9.0,drinks,beer_cider,Waitrose,2024,11,19,2.05,0.0,0.0,1.0,
Kopparberg Alcohol Free Strawberry & Lime,3.7,drinks,beer_cider,Waitrose,2024,11,19,2.81,0.0,0.0,1.0,
Thatchers Katy Sparkling Cider Somerset,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Henry Westons Vintage Cider,11.5,drinks,beer_cider,Waitrose,2024,11,19,3.84,0.0,0.0,1.0,
Aspall Organic Sparkling Cyder Suffolk,2.85,drinks,beer_cider,Waitrose,2024,11,19,5.7,0.0,0.0,1.0,
Thatcher's Vintage Cider Somerset,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Inch's Medium Apple Cider Can x4 Multipack,4.5,drinks,beer_cider,Waitrose,2024,11,19,2.56,0.0,0.0,1.0,
Kopparberg Pear Sparkling Pear Cider Sweden,2.0,drinks,beer_cider,Waitrose,2024,11,19,4.0,0.0,0.0,1.0,
Galipette Brut Cider France,2.5,drinks,beer_cider,Waitrose,2024,11,19,7.58,0.0,0.0,1.0,
Inch's Medium Apple Cider Can x10 Multipack,11.0,drinks,beer_cider,Waitrose,2024,11,19,2.5,0.0,0.0,1.0,
Kopparberg Mixed Fruit Cider,5.65,drinks,beer_cider,Waitrose,2024,11,19,4.29,0.0,0.0,1.0,
Thatchers Gold,5.5,drinks,beer_cider,Waitrose,2024,11,19,3.13,0.0,0.0,1.0,
Strongbow Original Cider Can x4 Multipack,5.0,drinks,beer_cider,Waitrose,2024,11,19,2.85,0.0,0.0,1.0,
Stowford Press Apple Cider,9.25,drinks,beer_cider,Waitrose,2024,11,19,2.11,0.0,0.0,1.0,
Stowford Press Westons Cider Herefordshire,4.0,drinks,beer_cider,Waitrose,2024,11,19,2.28,0.0,0.0,1.0,
Angioletti Secco Italian Cider,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Aspall Draught Cyder,9.0,drinks,beer_cider,Waitrose,2024,11,19,4.5,0.0,0.0,1.0,
Sassy Brut Cider,5.5,drinks,beer_cider,Waitrose,2024,11,19,7.34,0.0,0.0,1.0,
Thatchers Juicy Apple,5.25,drinks,beer_cider,Waitrose,2024,11,19,2.99,0.0,0.0,1.0,
Kopparberg Winter Punch Cans,5.0,drinks,beer_cider,Waitrose,2024,11,19,3.79,0.0,0.0,1.0,
Rekorderlig Peach & Raspberry,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Thatchers Haze Cloudy Cider,5.25,drinks,beer_cider,Waitrose,2024,11,19,2.99,0.0,0.0,1.0,
Angioletti Rose Cider,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Old Mout Cider Berries & Cherries Can x4 Multipack,4.5,drinks,beer_cider,Waitrose,2024,11,19,3.41,0.0,0.0,1.0,
Orchard Pig Reveller,5.75,drinks,beer_cider,Waitrose,2024,11,19,3.27,0.0,0.0,1.0,
Kopparberg Strawberry & Lime Cider,2.0,drinks,beer_cider,Waitrose,2024,11,19,4.0,0.0,0.0,1.0,
Henney's Autumn Gold,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Henry Westons Signature Vintage Cider,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Sheppy's Vintage Reserve Oak Aged Sparkling Cider Somerset,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Aspall Crisp Apple Cans,5.25,drinks,beer_cider,Waitrose,2024,11,19,3.98,0.0,0.0,1.0,
Sxollie Golden Delicious Xider,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Henry Westons Organic Still Cider,9.45,drinks,beer_cider,Waitrose,2024,11,19,3.15,0.0,0.0,1.0,
SXOLLIE Granny Smith Xider,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Sheppy's 200 Cider,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Thatchers Haze Cloudy Cider,9.0,drinks,beer_cider,Waitrose,2024,11,19,2.05,0.0,0.0,1.0,
Henry Westons British Vintage Cider,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Galipette Rosé Cidre,2.5,drinks,beer_cider,Waitrose,2024,11,19,7.58,0.0,0.0,1.0,
Aspall Imperial Vintage Suffolk Cyder,3.15,drinks,beer_cider,Waitrose,2024,11,19,6.3,0.0,0.0,1.0,
Thatchers Blood Orange Cider,6.85,drinks,beer_cider,Waitrose,2024,11,19,3.9,0.0,0.0,1.0,
Kopparberg Mixed Fruit Sparkling Fruit Cider,10.0,drinks,beer_cider,Waitrose,2024,11,19,3.04,0.0,0.0,1.0,
Kopparberg Variety Pack Cans,10.0,drinks,beer_cider,Waitrose,2024,11,19,3.04,0.0,0.0,1.0,
Kopparberg Strawberry & Lime Cider,5.65,drinks,beer_cider,Waitrose,2024,11,19,4.29,0.0,0.0,1.0,
Cornish Orchards Raspberry & Elderflower,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Cornish Orchards Vintage Cider,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Thatchers Apple & Blackcurrant Cider Cans,6.85,drinks,beer_cider,Waitrose,2024,11,19,3.9,0.0,0.0,1.0,
Rekorderlig Wild Berries,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Aspall Crisp Apple Cans,10.0,drinks,beer_cider,Waitrose,2024,11,19,3.04,0.0,0.0,1.0,
Thatchers Cloudy Lemon,6.85,drinks,beer_cider,Waitrose,2024,11,19,3.9,0.0,0.0,1.0,
Rekorderlig Premium Strawberry-Lime Cider,2.5,drinks,beer_cider,Waitrose,2024,11,19,5.0,0.0,0.0,1.0,
Kopparberg Spiced Apple,2.0,drinks,beer_cider,Waitrose,2024,11,19,4.0,0.0,0.0,1.0,
Sassy Rose Cider,5.5,drinks,beer_cider,Waitrose,2024,11,19,7.34,0.0,0.0,1.0,
Lucky Saint Alcohol Free Hazy IPA,6.0,drinks,alc_free,Waitrose,2024,11,19,4.55,0.0,0.0,1.0,
Days 0.0% Alcohol Free Lager,5.5,drinks,alc_free,Waitrose,2024,11,19,4.17,0.0,0.0,1.0,
Birra Moretti Zero Alcohol Free Lager Beer Bottle x4 Multipack,5.5,drinks,alc_free,Waitrose,2024,11,19,4.17,0.0,0.0,1.0,
Lucky Saint Alcohol Free Lager,1.9,drinks,alc_free,Waitrose,2024,11,19,5.76,0.0,0.0,1.0,
Waitrose Low Alcohol Cider,1.7,drinks,alc_free,Waitrose,2024,11,19,3.4,0.0,0.0,1.0,
Adnams Ghost Ship 0.5% Low Alcohol Beer,1.25,drinks,alc_free,Waitrose,2024,11,19,2.5,0.0,0.0,1.0,
Guinness Draught 0.0 Alcohol Free Stout Beer Cans,5.0,drinks,alc_free,Waitrose,2024,11,19,2.85,0.0,0.0,1.0,
Erdinger Weissbräu Alcohol Free Wheat Beer,1.75,drinks,alc_free,Waitrose,2024,11,19,3.5,0.0,0.0,1.0,
Heineken 0.0% Alcohol Free Lager Beer Can x6 Multipack,5.5,drinks,alc_free,Waitrose,2024,11,19,2.78,0.0,0.0,1.0,
Peroni Nastro Azzurro 0.0% Alcohol Free Lager Bottle,5.25,drinks,alc_free,Waitrose,2024,11,19,3.98,0.0,0.0,1.0,
REAL Royal Flush Non-Alcoholic Sparkling Tea,9.5,drinks,alc_free,Waitrose,2024,11,19,12.67,0.0,0.0,1.0,
Nozeco Sparkling White,3.5,drinks,alc_free,Waitrose,2024,11,19,4.666666666666666,0.0,0.0,1.0,
San Miguel Alcohol-Free Lager Bottles,4.25,drinks,alc_free,Waitrose,2024,11,19,3.22,0.0,0.0,1.0,
Corona Cero Alcohol Free Beer,4.75,drinks,alc_free,Waitrose,2024,11,19,3.6,0.0,0.0,1.0,
Big Drop Brewing Co Paradiso Citra IPA Alcohol Free,1.8,drinks,alc_free,Waitrose,2024,11,19,5.46,0.0,0.0,1.0,
Brooklyn Special Effects Low Alcohol Lager,5.0,drinks,alc_free,Waitrose,2024,11,19,3.79,0.0,0.0,1.0,
McGuigan Zero Sauvignon Blanc Alcohol Free,4.5,drinks,alc_free,Waitrose,2024,11,19,6.0,0.0,0.0,1.0,
Free Damm 0.0% Alcohol Free Beer,4.2,drinks,alc_free,Waitrose,2024,11,19,3.19,0.0,0.0,1.0,
Lucky Saint Alcohol Free Lager,6.0,drinks,alc_free,Waitrose,2024,11,19,4.55,0.0,0.0,1.0,
Leffe Blonde 0.0% Abbey Ale Belguim,4.0,drinks,alc_free,Waitrose,2024,11,19,2.67,0.0,0.0,1.0,
Asahi Super Dry 0.0% Alcohol Free Beer,4.25,drinks,alc_free,Waitrose,2024,11,19,3.22,0.0,0.0,1.0,
Peroni Nastro Azzurro 0.0% Alcohol Free Lager,13.5,drinks,alc_free,Waitrose,2024,11,19,3.41,0.0,0.0,1.0,
Alcohol-removed wine Fre Red Blend,3.55,drinks,alc_free,Waitrose,2024,11,19,4.7333333333333325,0.0,0.0,1.0,
McGuigan Zero Chardonnay Alcohol Free,5.0,drinks,alc_free,Waitrose,2024,11,19,6.666666666666666,0.0,0.0,1.0,
Galipette Non-Alcoholic Cider 0% ABV,1.85,drinks,alc_free,Waitrose,2024,11,19,5.61,0.0,0.0,1.0,
Clausthaler Unfiltered Dry Hopped Lager Germany,1.45,drinks,alc_free,Waitrose,2024,11,19,4.4,0.0,0.0,1.0,
Brewdog Punk IPA Alcohol Free,5.5,drinks,alc_free,Waitrose,2024,11,19,4.17,0.0,0.0,1.0,
Lucky Saint Alcohol Free Lager,1.9,drinks,alc_free,Waitrose,2024,11,19,5.76,0.0,0.0,1.0,
Big Drop Poolside Alcohol Free IPA,1.8,drinks,alc_free,Waitrose,2024,11,19,5.46,0.0,0.0,1.0,
Thomson & Scott Noughty Sparkling Alcohol Free,9.5,drinks,alc_free,Waitrose,2024,11,19,12.666666666666666,0.0,0.0,1.0,
