Name,Price,Price per Unit,Category,Subcategory,Date
Pitted Green & Black Olives With Feta,£1.85,(£1.23/100 G),fresh_food,party_food_salads_dips,2025-05-29
Pitted Green Olives With Cheddar,£1.85,(£1.23/100 G),fresh_food,party_food_salads_dips,2025-05-29
Marinated Tomatoes & Mozzarella Cheese,£1.85,(£1.23/100 G),fresh_food,party_food_salads_dips,2025-05-29
Pesto Marinated Mozzarella,£1.85,(£1.23/100 G),fresh_food,party_food_salads_dips,2025-05-29
Indian Style Salad Bowl,£1.39,(£9.46/1 KG),fresh_food,party_food_salads_dips,2025-05-29
Korean Style Salad Bowl,£1.39,(£9.46/1 KG),fresh_food,party_food_salads_dips,2025-05-29
Puff Pastry Ham & Cheese Slices 2 Pack,£1.75,(£0.58/100 G),fresh_food,party_food_salads_dips,2025-05-29
Puff Pastry Cheesy Bean Slices 2 Pack,£1.75,(£0.58/100 G),fresh_food,party_food_salads_dips,2025-05-29
Cheese & Onion Slices 2 Pack,£1.75,(£0.58/100 G),fresh_food,party_food_salads_dips,2025-05-29
Cheese & Bacon Crispbakes 2 Pack,£1.69,(£7.44/1 KG),fresh_food,party_food_salads_dips,2025-05-29
Corned Beef Crispbakes 2 Pack,£1.69,(£7.44/1 KG),fresh_food,party_food_salads_dips,2025-05-29
Cheese & Onion Crispbakes 2 Pack,£1.69,(£7.44/1 KG),fresh_food,party_food_salads_dips,2025-05-29
Pork Sausage Mini Rolls 20 Pack,£1.79,(£0.90/100 G),fresh_food,party_food_salads_dips,2025-05-29
Beef & Vegetable Mini Pasties 10 Pack,£1.79,(£0.60/100 G),fresh_food,party_food_salads_dips,2025-05-29
Lemon & Coriander Topped Houmous,£1.49,(£0.88/100 G),fresh_food,party_food_salads_dips,2025-05-29
Extra Smooth Houmous With Sriracha and Hot Honey,£1.49,(£0.88/100 G),fresh_food,party_food_salads_dips,2025-05-29
Extra Smooth Classic Houmous,£1.49,(£0.88/100 G),fresh_food,party_food_salads_dips,2025-05-29
Cheese Coleslaw,£1.59,(£0.53/100 G),fresh_food,party_food_salads_dips,2025-05-29
Potato Salad,£1.59,(£0.64/100 G),fresh_food,party_food_salads_dips,2025-05-29
Hot Honey & Feta Orzo Salad,£1.89,(£0.86/100 G),fresh_food,party_food_salads_dips,2025-05-29
"Spiced Potato, Chickpea & Mango Salad",£1.89,(£0.86/100 G),fresh_food,party_food_salads_dips,2025-05-29
Caesar Pasta Salad,£1.89,(£0.92/100 G),fresh_food,party_food_salads_dips,2025-05-29
Korean Style Noodle Salad,£1.89,(£0.74/100 G),fresh_food,party_food_salads_dips,2025-05-29
Extra Thick Layered Indian Loaded Dip,£1.99,(£1.17/100 G),fresh_food,party_food_salads_dips,2025-05-29
Extra Thick Mascarpone Loaded Dip,£1.99,(£1.17/100 G),fresh_food,party_food_salads_dips,2025-05-29
Extra Thick Chicken Caesar Loaded Dip,£1.99,(£1.17/100 G),fresh_food,party_food_salads_dips,2025-05-29
Reduced Fat Houmous,£0.99,(£0.50/100 G),fresh_food,party_food_salads_dips,2025-05-29
Reduced Fat Red Pepper Houmous,£0.99,(£0.50/100 G),fresh_food,party_food_salads_dips,2025-05-29
Reduced Fat Sour Cream,£0.99,(£0.50/100 G),fresh_food,party_food_salads_dips,2025-05-29
Double Stuffed Olives,£2.19,(£1.46/100 G),fresh_food,party_food_salads_dips,2025-05-29
Hot Honey Olives & Cheese Pearls,£2.19,(£1.56/100 G),fresh_food,party_food_salads_dips,2025-05-29
Mediterranean Trio of Olives,£2.19,(£1.56/100 G),fresh_food,party_food_salads_dips,2025-05-29
Festive Pie for One,£1.65,(£0.83/100 G),fresh_food,party_food_salads_dips,2025-05-29
Beetroot Salad Coleslaw,£1.09,(£0.36/100 G),fresh_food,party_food_salads_dips,2025-05-29
Sweet Potato & Feta Sausage Rolls,£2.49,(£1.32/100 G),fresh_food,party_food_salads_dips,2025-05-29
Cheese & Onion Quiche,£1.99,(£0.50/100 G),fresh_food,party_food_salads_dips,2025-05-29
Basil & Pesto Topped Houmous,£1.49,(£0.88/100 G),fresh_food,party_food_salads_dips,2025-05-29
Chilli Jam Topped Houmous,£1.49,(£0.88/100 G),fresh_food,party_food_salads_dips,2025-05-29
Tabbouleh,£1.89,(£0.86/100 G),fresh_food,party_food_salads_dips,2025-05-29
Extra Thick Tzatziki Loaded Dip,£1.99,(£1.17/100 G),fresh_food,party_food_salads_dips,2025-05-29
Jamaican Beef Patty,£0.99,(£0.71/100 G),fresh_food,party_food_salads_dips,2025-05-29
Jamaican Chicken Patty,£0.99,(£0.71/100 G),fresh_food,party_food_salads_dips,2025-05-29
Egg Custard Tart 4 Pack,£1.19,(£0.30/1 Pack),fresh_food,chilled_desserts,2025-05-29
American Pancakes 6 Pack,£2.09,(£0.87/100 G),fresh_food,chilled_desserts,2025-05-29
Chocolate Eclair 2 Pack,£0.89,(£0.45/1 Each),fresh_food,chilled_desserts,2025-05-29
Jam & Cream Doughnuts 2 Pack,£0.89,(£0.45/1 Each),fresh_food,chilled_desserts,2025-05-29
Jelly & Custard 3 Pack,£1.09,(£0.29/100 G),fresh_food,chilled_desserts,2025-05-29
Original Rice Pudding,£0.48,(£0.27/100 G),fresh_food,chilled_desserts,2025-05-29
Strawberry Rice Pudding,£0.48,(£0.27/100 G),fresh_food,chilled_desserts,2025-05-29
Vanilla Custard Rice Pudding,£0.48,(£0.27/100 G),fresh_food,chilled_desserts,2025-05-29
Apple Rice Pudding,£0.48,(£0.27/100 G),fresh_food,chilled_desserts,2025-05-29
Chocolate Little Snacks 4 Pack,£1.25,(£1.04/100 G),fresh_food,chilled_desserts,2025-05-29
Strawberry Little Snacks 4 Pack,£1.25,(£1.04/100 G),fresh_food,chilled_desserts,2025-05-29
Vanilla Luxurious Dessert,£0.95,(£0.50/100 G),fresh_food,chilled_desserts,2025-05-29
Toffee Luxurious Dessert,£0.95,(£0.50/100 G),fresh_food,chilled_desserts,2025-05-29
Double Chocolate Luxurious Dessert,£0.95,(£0.50/100 G),fresh_food,chilled_desserts,2025-05-29
Chocolate & Cream Luxurious Dessert,£0.95,(£0.50/100 G),fresh_food,chilled_desserts,2025-05-29
Sweet Pancakes 8 Pack,£1.99,(£0.40/100 G),fresh_food,chilled_desserts,2025-05-29
Caramel Light Pots 4 Pack,£1.29,(£0.40/100 G),fresh_food,chilled_desserts,2025-05-29
Chocolate Light Pots 4 Pack,£1.29,(£0.40/100 G),fresh_food,chilled_desserts,2025-05-29
Raspberry Jam Sponge Puddings 2 Pack,£1.99,(£0.90/100 G),fresh_food,chilled_desserts,2025-05-29
Sticky Toffee Sponge Puddings 2 Pack,£1.99,(£0.90/100 G),fresh_food,chilled_desserts,2025-05-29
Chocolate Sponge Puddings 2 Pack,£1.99,(£0.90/100 G),fresh_food,chilled_desserts,2025-05-29
Sicilian Lemon Posset,£1.29,(£1.52/100 G),fresh_food,chilled_desserts,2025-05-29
Belgian Chocolate Ganache Pot,£1.29,(£1.52/100 G),fresh_food,chilled_desserts,2025-05-29
Mango & Passion Fruit Posset,£1.29,(£1.52/100 G),fresh_food,chilled_desserts,2025-05-29
Chocolate Hazelnut Ganache Pot,£1.29,(£1.52/100 G),fresh_food,chilled_desserts,2025-05-29
Caramel Flavour Pots of Choc 4 Pack,£1.35,(£0.52/100 G),fresh_food,chilled_desserts,2025-05-29
Milk Chocolate Pots of Choc 4 Pack,£1.35,(£0.52/100 G),fresh_food,chilled_desserts,2025-05-29
Profiteroles Italian Dessert,£2.75,(£0.61/100 G),fresh_food,chilled_desserts,2025-05-29
Tiramisu Italian Dessert,£2.75,(£0.55/100 G),fresh_food,chilled_desserts,2025-05-29
Strawberry Trifle,£2.49,(£0.42/100 G),fresh_food,chilled_desserts,2025-05-29
Chocolate Trifle,£2.49,(£0.50/100 G),fresh_food,chilled_desserts,2025-05-29
Strawberry Trifles 3 Pack,£1.49,(£0.40/100 G),fresh_food,chilled_desserts,2025-05-29
Raspberry Trifles 3 Pack,£1.49,(£0.40/100 G),fresh_food,chilled_desserts,2025-05-29
Chocolate Mousse 6 Pack,£0.99,(£0.28/100 G),fresh_food,chilled_desserts,2025-05-29
Strawberry Mousse 6 Pack,£0.99,(£0.28/100 G),fresh_food,chilled_desserts,2025-05-29
Strawberry Scottish Tarts,£1.59,(£0.80/1 Each),fresh_food,chilled_desserts,2025-05-29
Toffee Scottish Tarts,£1.59,(£0.80/1 Each),fresh_food,chilled_desserts,2025-05-29
Summer Edition Macarons 6 Pack,£2.19,(£3.32/100 G),fresh_food,chilled_desserts,2025-05-29
Classic Edition Macarons 6 Pack,£2.19,(£3.32/100 G),fresh_food,chilled_desserts,2025-05-29
New York Cheesecake,£3.49,(£0.70/100 G),fresh_food,chilled_desserts,2025-05-29
Passion Fruit & Raspberry Cheesecake,£3.49,(£0.71/100 G),fresh_food,chilled_desserts,2025-05-29
Sticky Toffee Pudding,£2.99,(£0.66/100 G),fresh_food,chilled_desserts,2025-05-29
Cherry Bakewell Sponge Pudding,£2.99,(£0.75/100 G),fresh_food,chilled_desserts,2025-05-29
Belgian Chocolate Millionaire's Cheesecakes 2 Pack,£2.29,(£1.27/100 G),fresh_food,chilled_desserts,2025-05-29
Caramelised Biscuit Cheesecakes 2 Pack,£2.29,(£1.27/100 G),fresh_food,chilled_desserts,2025-05-29
Sicilian Lemon Summer Tarts,£3.79,(£0.85/100 G),fresh_food,chilled_desserts,2025-05-29
Passion Fruit & Madagascan Vanilla Cheesecake Tart,£3.79,(£0.90/100 G),fresh_food,chilled_desserts,2025-05-29
Lemon Cheesecakes 3 Pack,£1.85,(£0.62/100 G),fresh_food,chilled_desserts,2025-05-29
Strawberry Cheesecakes 3 Pack,£1.85,(£0.62/100 G),fresh_food,chilled_desserts,2025-05-29
Blackcurrant Cheesecakes 3 Pack,£1.85,(£0.62/100 G),fresh_food,chilled_desserts,2025-05-29
Original Protein Pancakes,£1.99,(£1.24/100 G),fresh_food,chilled_desserts,2025-05-29
Chocolate Protein Pancakes,£1.99,(£1.24/100 G),fresh_food,chilled_desserts,2025-05-29
Strawberries & Cream Roulade,£3.99,(£0.93/100 G),fresh_food,chilled_desserts,2025-05-29
Lemon & Chantilly Cream Roulade,£3.99,(£0.94/100 G),fresh_food,chilled_desserts,2025-05-29
Belgian Chocolate Ganache Lemons,£2.99,(£3.74/100 G),fresh_food,chilled_desserts,2025-05-29
Belgian Chocolate Ganache Raspberries,£2.99,(£3.74/100 G),fresh_food,chilled_desserts,2025-05-29
Pistachio Tiramisu 2 Pack,£2.49,(£1.31/100 G),fresh_food,chilled_desserts,2025-05-29
Chocolate & Hazelnut Tiramisu 2 Pack,£2.49,(£1.31/100 G),fresh_food,chilled_desserts,2025-05-29
Tiramisu 2 Pack,£1.35,(£0.79/100 G),fresh_food,chilled_desserts,2025-05-29
Raspberry Panna Cotta 2 Pack,£1.35,(£0.68/100 G),fresh_food,chilled_desserts,2025-05-29
Chocolate Protein Pudding,£1.05,(£0.53/100 G),fresh_food,chilled_desserts,2025-05-29
Caramel Protein Pudding,£1.05,(£0.53/100 G),fresh_food,chilled_desserts,2025-05-29
White Chocolate Protein Pudding,£1.05,(£0.53/100 G),fresh_food,chilled_desserts,2025-05-29
Chocolate Flavour Protein Mousse,£1.39,(£0.70/100 G),fresh_food,chilled_desserts,2025-05-29
Salted Caramel Flavour Protein Mousse,£1.39,(£0.70/100 G),fresh_food,chilled_desserts,2025-05-29
White Chocolate Flavour Protein Mousse,£1.39,(£0.70/100 G),fresh_food,chilled_desserts,2025-05-29
Lemon & White Chocolate Cheesecake Slices,£1.99,(£1.11/100 G),fresh_food,chilled_desserts,2025-05-29
Vanilla Protein Rice Pudding,£0.89,(£0.49/100 G),fresh_food,chilled_desserts,2025-05-29
Chocolate Protein Rice Pudding,£0.89,(£0.49/100 G),fresh_food,chilled_desserts,2025-05-29
Garlic Baguettes 2 Pack,£0.85,(£2.51/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Garlic & Cheese Pizza Bread,£1.15,(£4.87/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Pepperoni Stonebaked Pizza,£1.45,(£4.39/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Thin Crust Stonebaked Margherita Pizza,£1.45,(£4.39/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Thin Crust Sweet Chilli Chicken Stonebaked Pizza,£1.45,(£4.26/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Garlic Bread Slices 10 Pack,£1.09,(£4.19/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Deep Pan Meat Feast Pizza,£1.39,(£3.67/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Takeaway BBQ Chicken Fully Loaded Pizza,£4.15,(£7.48/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Garlic Pizza Bread,£0.99,(£4.50/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Thin Crust Stonebaked BBQ Meat Feast Pizza,£1.45,(£4.39/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Chicken & Mango Stonebaked Flatbread,£2.19,(£5.62/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Mozarella & Basil Stonebaked Flatbread,£2.19,(£6.26/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Calabrese Salami Stonebaked Flatbread,£2.19,(£6.08/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Stonebaked Spicy Salami & 'Nduja Pizza,£2.59,(£6.07/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Chicken & Pesto Stonebaked Pizza,£2.59,(£6.17/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Margherita Stonebaked Pizza,£2.59,(£6.09/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Cheese & Tomato Pizza Subs 2 Pack,£0.95,(£3.80/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Pepperoni Pizza Subs 2 Pack,£0.95,(£3.65/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Takeaway Classic Crust Pepperoni Pizza,£2.39,(£4.68/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Takeaway Classic Crust The Big Cheese Pizza,£2.39,(£4.50/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Spicy Meat Feast Stonebaked Sourdough Pizza,£2.09,(£5.30/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
BBQ Chicken & Bacon Stonebaked Sourdough Pizza,£2.09,(£5.71/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Deep Pan Three Cheese Pizza,£1.35,(£3.51/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Deep Pan Pepperoni Pizza,£1.35,(£3.58/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Pepperoni Pizza,£1.10,(£3.50/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Cheese & Tomato Pizza,£1.10,(£3.50/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Takeaway Chicken & Bacon Pizza with a Tomato Stuffed Crust,£2.29,(£4.53/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Takeaway Loaded Pepperoni Pizza with a Cheese Stuffed Crust,£2.29,,fresh_food,pizza_pasta_gbread,2025-05-29
Takeaway Loaded Cheese Pizza with a Cheese Stuffed Crust,£2.29,(£4.62/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Takeaway Meat Feast Classic Crust Pizza,£2.39,(£4.29/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Takeway BBQ Chicken & Bacon Classic Crust Pizza,£2.39,(£4.44/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
The Big Cheese Sharing Pizza,£2.49,(£4.29/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Triple Pepperoni Sharing Pizza,£2.49,(£4.15/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
BBQ Chicken & Bacon Sharing Pizza,£2.49,(£4.15/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Fully Loaded Detroit Style Deep Big Cheese Pizza,£2.55,(£6.12/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Fully Loaded Detroit Style Deep Steak Out Pizza,£2.55,(£6.12/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Fully Loaded Detroit Style Deep American Hot Pizza,£2.55,(£6.16/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Limited Edition Takeaway Absolute Banger Pizza with a Hotdog Stuffed Crust,£2.99,(£5.59/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Limited Edition Takeaway Bacon Cheese Burger Pizza with a Cheese Stuffed Crust,£2.99,(£5.54/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Limited Edition Takeaway Salt & Pepper Chicken Pizza with a Spicy Tomato Stuffed Crust,£2.99,(£5.67/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Limited Edition Takeaway Chilli Dog Pizza with a Hot Dog Stuffed Crust,£2.99,(£5.51/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Limited Edition Takeaway Carbonara Pizza with a Cheese & Bacon Stuffed Crust,£2.99,(£5.98/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Pepperoni & Honey Stonebaked Flatbread,£2.19,(£6.26/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Goat's Cheese Stonebaked Flatbread,£2.19,(£6.26/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Chicken Tikka Stonebaked Flatbread,£2.19,(£6.26/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Fully Loaded Deep Dish Four Cheese Pizzas 2 Pack,£1.59,(£5.37/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Fully Loaded Deep Dish Pepperoni Pizzas 2 Pack,£1.59,(£5.13/1 KG),fresh_food,pizza_pasta_gbread,2025-05-29
Sliced Chicken Breast,£2.25,(£1.50/100 G),fresh_food,chilled_meats,2025-05-29
Pork Cocktail Sausages 40 Pack,£1.99,(£0.50/100 G),fresh_food,chilled_meats,2025-05-29
British Wafer Thin Roast Chicken Family Pack 36 Slices,£2.29,(£0.57/100 G),fresh_food,chilled_meats,2025-05-29
Brunswick Ham 5 Slices,£0.99,(£0.99/100 G),fresh_food,chilled_meats,2025-05-29
Chicken Satay Skewers 10 Pack,£1.75,(£1.75/100 G),fresh_food,chilled_meats,2025-05-29
Classic Frankfurters 10 Pack,£1.99,(£0.57/100 G),fresh_food,chilled_meats,2025-05-29
Torchon Ham 4 Slices,£1.99,(£1.00/100 G),fresh_food,chilled_meats,2025-05-29
Corned Beef 10 Slices,£2.45,(£0.94/100 G),fresh_food,chilled_meats,2025-05-29
Mini Meatster Snack Salami 10 Pack,£2.19,(£2.19/100 G),fresh_food,chilled_meats,2025-05-29
Wafer Thin British Cooked Ham 40 Slices,£1.99,(£0.50/100 G),fresh_food,chilled_meats,2025-05-29
British Corned Beef,£1.69,(£1.35/100 G),fresh_food,chilled_meats,2025-05-29
Corned Beef,£1.75,(£1.00/100 G),fresh_food,chilled_meats,2025-05-29
British Cooked Lean Ham 14 Slices,£1.69,(£0.56/100 G),fresh_food,chilled_meats,2025-05-29
British Breaded Ham 14 Slices,£1.69,(£0.56/100 G),fresh_food,chilled_meats,2025-05-29
Meatballs,£2.99,(£0.60/100 G),fresh_food,chilled_meats,2025-05-29
Frikadellen,£2.99,(£0.60/100 G),fresh_food,chilled_meats,2025-05-29
British Dry Cured Breaded Ham 14 Slices,£2.29,(£0.95/100 G),fresh_food,chilled_meats,2025-05-29
British Dry Cured Honey Roast Ham 14 Slices,£2.29,(£0.95/100 G),fresh_food,chilled_meats,2025-05-29
Hot Pepperoni 24 Slices,£1.09,(£0.91/100 G),fresh_food,chilled_meats,2025-05-29
Mild Pepperoni 24 Slices,£1.09,(£0.91/100 G),fresh_food,chilled_meats,2025-05-29
British Dry Cured Cooked Ham 7 Slices,£1.49,(£1.24/100 G),fresh_food,chilled_meats,2025-05-29
British Dry Cured Oak Smoked Ham 7 Slices,£1.49,(£1.24/100 G),fresh_food,chilled_meats,2025-05-29
German Baked Ham 6 Slices,£1.39,(£1.16/100 G),fresh_food,chilled_meats,2025-05-29
German Smoked Baked Ham 6 Slices,£1.39,(£1.16/100 G),fresh_food,chilled_meats,2025-05-29
Applewood Smoked Thin Ham,£2.29,(£1.91/100 G),fresh_food,chilled_meats,2025-05-29
Honey Roast Thin Ham,£2.29,(£1.91/100 G),fresh_food,chilled_meats,2025-05-29
British Dry Cured Oak Smoked Ham Family Pack 14 Slices,£2.29,(£0.95/100 G),fresh_food,chilled_meats,2025-05-29
British Dry Cured Oak Smoked Ham Family Pack 14 Slices,£2.29,(£0.95/100 G),fresh_food,chilled_meats,2025-05-29
Unsmoked Diced Pancetta,£2.15,(£1.26/100 G),fresh_food,chilled_meats,2025-05-29
Smoked Diced Pancetta,£2.15,(£1.26/100 G),fresh_food,chilled_meats,2025-05-29
Snackin' Chicken Roast Chicken Flavour Bites,£0.99,(£1.10/100 G),fresh_food,chilled_meats,2025-05-29
Snackin' Chicken Southern Fried Flavour Bites,£0.99,(£1.10/100 G),fresh_food,chilled_meats,2025-05-29
British Cooked Chicken 10 Slices,£0.99,(£0.86/100 G),fresh_food,chilled_meats,2025-05-29
British Cooked Beef 10 Slices,£0.99,(£0.86/100 G),fresh_food,chilled_meats,2025-05-29
Coarse Ardennes Pâté,£0.69,(£0.39/100 G),fresh_food,chilled_meats,2025-05-29
Smooth Brussels Pâté,£0.69,(£0.39/100 G),fresh_food,chilled_meats,2025-05-29
Smooth Reduced Fat Brussels Pâté,£0.69,(£0.39/100 G),fresh_food,chilled_meats,2025-05-29
British Honey Roast Ham Family Pack 14 Slices,£1.69,(£0.56/100 G),fresh_food,chilled_meats,2025-05-29
British Pork Smoked Ham Family Pack 14 Slices,£1.69,(£0.56/100 G),fresh_food,chilled_meats,2025-05-29
British Wafer Thin Honey Roast Ham Family Pack 40 Slices,£2.35,(£0.59/100 G),fresh_food,chilled_meats,2025-05-29
British Wafer Thin Smoked Ham Family Pack 40 Slices,£2.35,(£0.59/100 G),fresh_food,chilled_meats,2025-05-29
British Dry Cured Breaded Ham 7 Slices,£1.49,(£1.24/100 G),fresh_food,chilled_meats,2025-05-29
British Honey Cured Ham 7 Slices,£1.49,(£1.24/100 G),fresh_food,chilled_meats,2025-05-29
British Farm Assured Roast Beef Topside 5 Slices,£2.49,(£2.49/100 G),fresh_food,chilled_meats,2025-05-29
100% British Beef Roasted Topside of Beef 5 Slices,£2.49,(£2.49/100 G),fresh_food,chilled_meats,2025-05-29
Italian Milano Salami 16 Slices,£0.99,(£0.83/100 G),fresh_food,chilled_meats,2025-05-29
Spanish Chorizo 24 Slices,£0.99,(£0.83/100 G),fresh_food,chilled_meats,2025-05-29
Ready To Eat Roast Chicken Thighs,£2.59,(£0.58/100 G),fresh_food,chilled_meats,2025-05-29
Classic Spanish Chorizo Ring,£1.89,(£0.95/100 G),fresh_food,chilled_meats,2025-05-29
Spicy Spanish Chorizo Ring,£1.89,(£0.95/100 G),fresh_food,chilled_meats,2025-05-29
Brussels & Shallot Pâté,£1.85,(£1.09/100 G),fresh_food,chilled_meats,2025-05-29
Duck & Orange Pâté,£1.85,(£1.09/100 G),fresh_food,chilled_meats,2025-05-29
Ready to Eat British Chicken Breast 6 Slices,£1.49,(£1.24/100 G),fresh_food,chilled_meats,2025-05-29
Ready to Eat British Turkey Breast 6 Slices,£1.49,(£1.24/100 G),fresh_food,chilled_meats,2025-05-29
British Cooked Ham 10 Slices,£0.85,(£0.74/100 G),fresh_food,chilled_meats,2025-05-29
British Cooked Honey Ham 10 Slices,£0.85,(£0.74/100 G),fresh_food,chilled_meats,2025-05-29
Spicy Chorizo & Chilli Cheddar Rollitos 8 Pack,£1.99,(£2.49/100 G),fresh_food,chilled_meats,2025-05-29
Chorizo & Gouda Rollitos 8 Pack,£1.99,(£2.49/100 G),fresh_food,chilled_meats,2025-05-29
Serrano & Gouda 8 Pack,£1.99,(£2.49/100 G),fresh_food,chilled_meats,2025-05-29
British Dry Cured Peppered Ham 7 Slices,£1.49,(£1.24/100 G),fresh_food,chilled_meats,2025-05-29
British Breaded Wiltshire Cured Ham 4 Slices,£2.19,(£1.83/100 G),fresh_food,chilled_meats,2025-05-29
British Wiltshire Cured Ham 4 Slices,£2.19,(£1.83/100 G),fresh_food,chilled_meats,2025-05-29
Spanish Meat & Cheese Selection,£2.15,(£1.59/100 G),fresh_food,chilled_meats,2025-05-29
Spanish Serrano Ham 8 Slices,£1.89,(£1.89/100 G),fresh_food,chilled_meats,2025-05-29
Italian Proscuitto 9 Slices,£1.89,(£1.58/100 G),fresh_food,chilled_meats,2025-05-29
Italian Inspired Calabria Ham 6 Slices,£1.39,(£1.54/100 G),fresh_food,chilled_meats,2025-05-29
